alias	canonical_path	source_repository	disposition	relationship	notes
dongxuelian2/strict-layer-proof-research:archive-by-series/64-75-and-migration/migration_stack_P2(1).md	research/archive/strict-layer-proof-research/archive-by-series/64-75-and-migration/migration_stack_P2(1).md	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/64-75-and-migration/migration_stack_P2(2).md	research/archive/strict-layer-proof-research/archive-by-series/64-75-and-migration/migration_stack_P2(2).md	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/64-75-and-migration/migration_stack_P2.md	research/archive/strict-layer-proof-research/archive-by-series/64-75-and-migration/migration_stack_P2.md	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/00_65_terminal_recompression.md	research/a1/records/65-terminal-recompression.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/01_standard_language_dictionary.md	research/a1/records/standard-language-dictionary.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/03_USSPAL_intrinsic_lower_barrier.md	research/a1/records/usspal-intrinsic-lower-barrier.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/06_power_ten_rearchitecture_audit.md	research/a1/records/power-ten-rearchitecture-audit.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/06_primitive_sector_congruence.md	research/a1/records/primitive-sector-congruence.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/07_archimedean_digit_region.md	research/a1/records/archimedean-digit-region.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/07_reverse_semantics_audit.md	research/a1/records/reverse-semantics-audit.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/08_migration_matrix.md	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/08_migration_matrix.md	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/08_quantitative_theorem_registry.md	research/a1/records/quantitative-theorem-registry.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/08_weapon_ranking.md	research/a1/records/weapon-ranking.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/09_height_bridge_analysis.md	research/a1/records/height-bridge-analysis.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/10_external_arsenal_map.md	research/a1/records/external-arsenal-map.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/10_migration_dry_run.md	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/10_migration_dry_run.md	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/11_main_proof_interface_decision.md	research/a1/records/main-proof-interface-decision.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/11_remaining_internal_mathematics.md	research/a1/records/interface-selection.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/12_R1_terminal_verdict.md	research/a1/records/r1-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/12_R2_terminal_verdict.md	research/a1/records/r2-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/12_R6_terminal_verdict.md	research/a1/records/r6-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/12_remaining_internal_mathematics.md	research/a1/records/external-search-saturation.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/12_remaining_new_mathematics.md	research/a1/records/unresolved-after-interface-selection.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/13_R6-certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/13_R6-certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/13_R7_terminal_verdict.md	research/a1/records/r7-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/13_R8_terminal_verdict.md	research/a1/records/r8-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/14_R3_terminal_verdict.md	research/a1/records/r3-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/14_R7-certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/14_R7-certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/14_R8-certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/14_R8-certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/14_USSPAL_route_viability.md	research/a1/records/usspal-route-viability.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/15_R4_terminal_verdict.md	research/a1/records/r4-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/15_remaining_new_mathematics.md	research/a1/records/unresolved-mathematics.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/16_R5_terminal_verdict.md	research/a1/records/r5-terminal-verdict.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/17_R5-certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/17_R5-certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/J2_65_R5_common.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/J2_65_R5_common.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/MANIFEST.md	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/MANIFEST.md	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/SHA256SUMS(1).txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/SHA256SUMS(1).txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/SHA256SUMS.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/SHA256SUMS.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/bezout_certificates.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/bezout_certificates.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/common_h_provenance_audit.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/common_h_provenance_audit.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/deep_eta_congruence.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/deep_eta_congruence.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/execution.log	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/execution.log	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/modular_search_summary.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/modular_search_summary.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/q1_defect_signature.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/q1_defect_signature.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/q1_defect_signature.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/q1_defect_signature.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/q1_defect_signature_summary.json	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/q1_defect_signature_summary.json	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/qgt1_sparse_elimination.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/qgt1_sparse_elimination.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/qgt1_sparse_elimination.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/qgt1_sparse_elimination.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/r2_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/r2_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/r2_factor_gap_audit.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/r2_factor_gap_audit.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/r3_machine_summary.json	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/r3_machine_summary.json	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/result_summary.json	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/result_summary.json	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/source_audit.md	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/source_audit.md	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/symbolic_factorizations.txt	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/symbolic_factorizations.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r4_fixed_incidence.log	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r4_fixed_incidence.log	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r4_fixed_incidence.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r4_fixed_incidence.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r7_factor_pair.log	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r7_factor_pair.log	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r7_factor_pair.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r7_factor_pair.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r7b_oriented_gate.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r7b_oriented_gate.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r7c_psdg.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r7c_psdg.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r7d_witnesses.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r7d_witnesses.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_r8_radial.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_r8_radial.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/verify_s3_counterfamily.py	research/archive/strict-layer-proof-research/archive-by-series/65-bridge-and-provenance/verify_s3_counterfamily.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/65-bridge-and-provenance/第三个八五计划_R1_归档.md	research/a1/records/cross-fibre-entry.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R10_MovingBase_Globalization_and_Gamma10_Activation_Audit.md	research/a1/records/movingbase-globalization-gamma10-activation-audit.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R11_PhaseII_Moving_Square_Theorem_and_Launch_Plan.md	research/a1/records/phaseii-moving-square-theorem-launch.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R11_R1_R10_Full_Architecture_Autopsy_and_PhaseI_Freeze.md	research/a1/records/r1-r10-full-architecture-autopsy-phasei-freeze.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R1_J2_Terminal_Recompression_and_Minimal_Survivor.md	research/a1/records/j2-terminal-recompression-minimal-survivor.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R1_R5_First_Five_Round_Closure_Checkpoint.md	research/a1/records/r5-first-five-closure.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R2_Euclidean_Quotient_and_Floor_Carry_Explicitization.md	research/a1/records/euclidean-quotient-floor-carry-explicitization.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R2_Quotient_Explicitization_symbolic.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R2_Quotient_Explicitization_symbolic.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R2_symbolic_execution.log	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R2_symbolic_execution.log	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R3_Source_Cut_Residual_Exclusion_and_Regular_J2_Closure.md	research/a1/records/source-cut-residual-exclusion-regular-j2-closure.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R4_Primitive_Odd_Prime_Allocation_and_Source_Divisor_Image.md	research/a1/records/primitive-odd-prime-allocation-source-divisor-image.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R5_PreRoot_Order_Collision_and_Digit_Window.md	research/a1/records/preroot-order-collision-digit-window.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
