target_relative_path	source_repository	source_repository_url	source_branch	source_HEAD	source_relative_path	git_tracked	source_blob_oid_if_available	raw_sha256	canonical_text_sha256	asset_class	research_layer	research_series	migration_disposition	provenance_note
research/strict/campaigns/95/95_R5_First_Architecture_Shock_Checkpoint.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/80-95/95_R5_First_Architecture_Shock_Checkpoint.md	TRUE	406437a606f81490df80393ccc3828b19bdfaf8e	39b0344b7328b9edb908c4542e6ca043972e1ceb37f8e8ec3cbc60872a8f1797	3ad184a53dd3bd10a9fcc3fecfffea1261d868bc20c947cd25bfd658b98b5da0	MATHEMATICAL_STAGE_REPORT	strict	95	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/95/95_R6_T0_Transition_Finite_Borrow_Affine_Boundary_Margin_Assault.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/80-95/95_R6_T0_Transition_Finite_Borrow_Affine_Boundary_Margin_Assault.md	TRUE	66531880bd55ceb80d0c2a7fbad3de893e1648be	70eac82fbb90b69fea6afa9683be2ba463e0b4409a2a117122636f0bfeec3ea9	dca23a48d75853a807dee45c8af9f5353737c2c3793e281ee1f5028b8bf991d2	MATHEMATICAL_STAGE_REPORT	strict	95	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/95/95_R7_Transition_Source_Boundary_Bridge_Repair_or_Kill.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/80-95/95_R7_Transition_Source_Boundary_Bridge_Repair_or_Kill.md	TRUE	bc43bda33478ac293631d2e322859451e888aac5	33a405888bd106fe60332eeeb97d3e8401c7fb12a6de2afa6f1d6cd16597c2ad	d873a167e345340890aaf133833ef3b1535e20e5b366818e39a19c43fee62bc8	MATHEMATICAL_STAGE_REPORT	strict	95	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/95/95_R8_g0_Smith_Reduced_Common_U_Three_Layer_Assault.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/80-95/95_R8_g0_Smith_Reduced_Common_U_Three_Layer_Assault.md	TRUE	df597a6c433b5574cfe46ec73867a171e583a129	804721de6117e887533a93dd28a528cd2d412769b67a62f9518b8d9854d24d78	8e8aa0ad70a3a1616429936a6b0860b4ae27310d249f7a1f7fd947931082b86c	MATHEMATICAL_STAGE_REPORT	strict	95	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/95/95_R9_Outer_Plus_No_Borrow_Projective_Smallness_Assault.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/80-95/95_R9_Outer_Plus_No_Borrow_Projective_Smallness_Assault.md	TRUE	1ff1d8b115358f93119b79f53ef954e83cfce436	933de61e17938c9ad72df5597460117acc3440eb3e3134e56fb57b979d65220a	78d4505ee20040800a8d68e1eecaeb1b69ca0c9278f67d9b3fec5c9d2132af69	MATHEMATICAL_STAGE_REPORT	strict	95	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R1_Fixed_Object_Extraction.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R1_Fixed_Object_Extraction.md	TRUE	849b6a015af6b0fe68782fea9c82fdcb620f744f	2d05ace24da86d907f613afae5a15eb64e9ec61a963e42a5ba7c577e656b0587	160b88697d2a73be5d774050745a0561bdc3bb352af63ec2e13ba61b2ed12419	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R1_Lemmas.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R1_Lemmas.md	TRUE	389698edd9ae5e36b59644d594d399491f64431a	f380a89fd564fdd16aa379cb319c22130f844cc70460bd5610ad875311033773	df8a7d7f19b8a72f934fdcd84ba6fa5b733e8e291761689c595949967794d4d0	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R1_R5_First_Checkpoint.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R1_R5_First_Checkpoint.md	TRUE	39b1739025843a3068762c6f1fcbef5e68f440ba	f82141ff99e7049d28f2b9351f3628e05e94d8fde2361b8c25573917acdbb8c2	5975adfc78ab581b3f33dbad05ef742ca2c762ee8f6fdeadc5ef7226ce35867c	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R2_Decimal_Core_Factor_Gap.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R2_Decimal_Core_Factor_Gap.md	TRUE	088492fc7e55d022fedf35e6557c626b85a6431c	93f2a45c787cafdedab006549085614f1661a98f67c54126fb1e1d45719a2227	fd11377305f8f027773d62604088a0c116604678573d279543d5fb3b7ff40c1b	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R2_Factor_Gap_Lemmas.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R2_Factor_Gap_Lemmas.md	TRUE	33273d5c5c1bd951922ba99fbb8cdbca70baafc0	a24fd0e2ee28bc086ab38c3afffcafc7c5ca6aa0db2ab29337fd0fd682a59294	2ad19ee74866b54a6cec6095601880676fd56a8087cf90efbda0fd0c6ceb74d3	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R3_Support_Collision_Norm_Orbit.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R3_Support_Collision_Norm_Orbit.md	TRUE	7e634caaaf6d67761c1b43da0883718da15d8d42	e50ef10e505372e67c3baa0bd4d06c75b01a0458ac07f757a9eac32d3dd0303d	483e82a47fa3893f51d08fbdb80c57434d8c14b7db5bec98d3988ca536b2ff4a	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R4_Function_Field_Norm_Certificate.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R4_Function_Field_Norm_Certificate.md	TRUE	0feabf3979dd9ceebdc353a90f504b7bfe38b453	0349f4bf88605101ddcaf690539708fed44ce705794174fc726fda448c13f3b3	89cf01e8bd9cc8fb7133b9f9eac70c394b02d7dfd3790b1c9e11cf1f50eff6bb	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R4_Global_Total_Space.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R4_Global_Total_Space.md	TRUE	389708c7df84fca7645dae4ea1930924c97441ee	4711f31c3b62f5d00dec57da387483d526213a7fa8e0c03e560790efb2a479a2	ef2afa0a95da40e861f25f5ce2ec7dc685ca82bdd80c737d407d1141db6d5bc7	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R4_K10_q1_Local_Closure_Certificate.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R4_K10_q1_Local_Closure_Certificate.md	TRUE	a3911aa2b1204961ab442ae7ec45a9c07c4b6104	d13129f8eda835a559ccc65c93c8d7e0a085d994f01f0814ad32abb756671aa2	4baac47b931e1b3fceddb7a1b4f42846234ffba1c3cc56e733959101bf54908b	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R5_Brauer_Gaussian_Reduction_Certificate.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R5_Brauer_Gaussian_Reduction_Certificate.md	TRUE	8be8fd485be61787c10b45742f60d9b5b2d5a4e4	ba4c38cb45251a61fc4499b9ffbd315794e7a5b09a0d188431547c2d7ff05038	653a61ff0aec28353537c1d0895fe3da9a527766a2192964235c53c207f56ada	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R5_Local_Cover_Autopsy.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R5_Local_Cover_Autopsy.md	TRUE	f584070beedb2d733ffc4f643e98872df96e21ee	5400f8408ee0a05ddc470258152807e424f15f39785c8958b622f8fee947898c	2849d1c4be925f8a592dd7d363d769c88d906c0ac6ab5970d8059066af5b41af	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R5_Norm_Brauer_Exponent_Atlas.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R5_Norm_Brauer_Exponent_Atlas.md	TRUE	61e550a1ece7fd6a6ad0b31ad8ba03c53a13ba48	123a79b9b99702d006236ec57f237944973aa5118110703c7595ecf684d58263	a3985b6192f706a202601e29ce5e09cbbe91ed6e4d19b30ebc5e8c21e727a56f	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R6_Explicit_Extension_Gaussianization_Certificate.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R6_Explicit_Extension_Gaussianization_Certificate.md	TRUE	692764e0d2993842cce16e4e9a7cecaa09ed1e36	e3134ade8161f310b63a59cfea3b7efa9791f51e76a448e4130c2886ff5697aa	5367258004c7ead404687bc6fe31401a6622233cb755aa8f64699174b0bbf9f8	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R6_Gaussian_Architecture_Autopsy.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R6_Gaussian_Architecture_Autopsy.md	TRUE	f8c3da9cf0efcf0d2a1e33e0f2a73342b66a882f	9f37677c7644f1c0e0af306b386bceae9c3ed5ff16bc575c0209d793d817b38e	0a68e66772dac7b038e81cc3b26139ce904936397acf7d727390067bf8713087	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R6_Gaussian_Source_Embedding.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R6_Gaussian_Source_Embedding.md	TRUE	ac8c3ef96b0277f1eb5bd3c8323e7c2ab51030e2	14f3e9723bf7b5e912989c12ae843ddc749c76e01ca4926efc216428ebc208f9	92f851b361c5061e00cdddebd076ac64e3a71b6244d230e7f585a2f4cd7c5b3c	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R6_Source_Lattice_Certificate.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R6_Source_Lattice_Certificate.md	TRUE	9bab92f952ad9264a57ec64d17b5a23eaa1e9ac5	f6804d5e1f63c40597e2203fbdc40d146868007c508ba97a928f06ae687d398c	c97ff2d84c9bcbfadc4f44e74891ab74a0f66e14380b05da8bfa90d16cecdb91	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/Fourth-85/Fourth_85_R6_Tau39_Source_Closure_Certificate.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/72-Fourth-85/Fourth_85_R6_Tau39_Source_Closure_Certificate.md	TRUE	f470d0a3de6b083a53a158181884dad33f571b29	435e259de0d1694d70678591e47229899720a6175c36814ab05b093c5d519758	738315bd5e5f364437db378cb9933eec8a015bb9916df406ba84a2ff6833746d	MATHEMATICAL_STAGE_REPORT	strict	Fourth-85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R10-Tail-Reintegration-Third-Residual-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R10-Tail-Reintegration-Third-Residual-Report.md	TRUE	b66b3b73f3e9a620070af05ed45033ad7ffac5a4	d3cdb6c8e4617ac3ba6c33a4d9977f43aa23b3e6dab94393ace5eca0a38acc0d	62f6320d214c70c565855f41f52f7fd6095a3dae2925ddea3a279263d629c1e5	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R11-Deterministic-u-Decimal-Cofactor-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R11-Deterministic-u-Decimal-Cofactor-Report.md	TRUE	450e4c5c76287c29a350c7d6cde20ca09aa5ba7a	02dfbab56326c32d094da2d95e1126d06f221a64046f1cfb7e293ea7e9b59f58	3862b9d8d72830de4875e80ec195c02c8fbbf5efdde035fc966e034343d2a791	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R12-Carry-Saturated-Root-Gaussian-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R12-Carry-Saturated-Root-Gaussian-Report.md	TRUE	6ba37a142637bbeef4684a50ebc9d60ee0ca1ace	6182897862d3753bcdefd45ba405f654e527a1882649908d88eddb509af5615c	03e0f3a1b4f763d6cfec6ef10f25dddad5e743de2b3a80c6acae672780dae7e5	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R13-Independent-Root-Coefficient-Gaussian-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R13-Independent-Root-Coefficient-Gaussian-Report.md	TRUE	68ee32048b70ccb1196e07283fb4084a4d243965	dcb1eb49961f0ce319d0f7d4feb509d9719a54d8868e4431e48e571980dc9f84	74b49876e3055be415a015bb11cb95970b5af0a3ed48c7e4713de41254cfbe36	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R14-Carry-NextBit-Gaussian-SecondLift-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R14-Carry-NextBit-Gaussian-SecondLift-Report.md	TRUE	b258db6462e9a91ff9681d18795404e496072204	b23c2dd63e43265f4d782b6a23badc272470513eb6995490a178e104bbe14895	d192ff185f59e5e71c8b669cf709f382eeed676d752d80cc280765f7debb0831	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R15-Spliced-Factor-2Adic-NegativeConic-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R15-Spliced-Factor-2Adic-NegativeConic-Report.md	TRUE	885d92cc4c9921de43ca669f752a112d3f710424	1829463805b2ac25d9aa975d7ec6b7ad908f0a1de428eb68cfecf2e06d59525a	25fddcf907ff749ae1754fd7f389b69268deed2c0bb963a26a79245bd39346ab	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R1-A-Root-Lift-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R1-A-Root-Lift-Report.md	TRUE	b18740ec424ae2043707c4da3937a51c85783fb6	32d263c5bc34f69b803cecd1639df3f67c42070507fcae9cb3d7767d458ee32c	ee074c4b046f3045da36a177922855485e8bf974c325f024ae09124d41d1539d	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R2-USquare-Carry-Collision-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R2-USquare-Carry-Collision-Report.md	TRUE	b40df079b124d643d4088cc7792120ad7cb3323b	a33c6c4e40d576abd8038f779c7a01d898847da981231b896086d0c9c1478b13	6daacae44318f0eddf99901a1c858e3f98a2ff8a6fb9400f408e2ce6509ca8b9	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R3-Decimal-Residual-Collision-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R3-Decimal-Residual-Collision-Report.md	TRUE	3f5318f302357e86623ca61e305c79ce1c1fe17a	4d08e3cb9dedc032f849dae58f14d113a92fe6a162b183cda5a65c3d67843093	dc2ad35fe1635d7ce92d6fc177e2a32eba08cf60cfe9881db3c5b3336154d6cd	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R4-Complementary-Factor-Euclidean-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R4-Complementary-Factor-Euclidean-Report.md	TRUE	7fea723df1f055752bccf6f74b5907dd6b6e970f	ae7d6742ed9cdc4c81df485ad8899693fcc05c686652319528c3789901abdfa1	d5802b71a4d5a61ff35f491813bafd1e0effb08a85095401ce5b983503f16779	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R5-Linearized-Residual-Predicted-Root-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R5-Linearized-Residual-Predicted-Root-Report.md	TRUE	e162db6c5730b2a44215c946cba7ba938e0a6efc	dba0661368d705753e489c730fbb8efe7efe3f369657497699e2339fed3294d8	076ddff9262835b3bca80ccdb329525acd42a81243f222d10ef480694a11a582	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R6-Euclidean-Quotient-Defect-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R6-Euclidean-Quotient-Defect-Report.md	TRUE	7256ad8c24e77325e0e35fd3d7b34b6627ce6a8e	05303472df9c70fa08b8cddfffc126ec1d937ac68e47e127b238d14ee087e6a4	606cecf1e1ecfcee82d8109ced1ac8df22e668538831d7219b53aef64c5b5fd3	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R7-CarryIndex-QDescent-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R7-CarryIndex-QDescent-Report.md	TRUE	798cd584f21f88a6fff7af24c8b39935e24ca659	89795f1b3161c919df49bdd8d344fb822b024bb37a99a89b837fc073ed69a60f	be8dce3adebf7e039e0d43aa7d7bf86e32abe5632a924969e08df3fe45aaf814	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R8-Unstable-Decimal-Core-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R8-Unstable-Decimal-Core-Report.md	TRUE	b1b1edf343654b6b2c6e440dac70a981d9e60f96	14e5e2b9e8cf5d8ed0167d56c626666efdbd6043f5483559f5230ef2cb8b44b2	762c1c0501082cb03f33057fbed01cee29e4d2f393508191f07846dcb0bd79e3	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/J2-55-R9-Normalized-Tail-Carry-Coupling-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/50-J2-55/J2-55-R9-Normalized-Tail-Carry-Coupling-Report.md	TRUE	268b346f891943539aa3baad9626ce34c5a134f6	fab1273165d6bf6fb92eb018d64c3c4fa79bd9d765872677cfd496d02109fb4e	f2a982f1e9e6490878f13f88163cbef6d333c69e34b90d3b0e435c73cd845b84	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_CQLRC8_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_Report.md	TRUE	ed95c6408a885e111f984bbbd546cd5083b7f79a	bbfc5e140dd7c267bee3795b2491b95af3b18dfdb8d6f694695f18db714761eb	7de985443ba2192b488f96048f21d6843df2abd082b0f900dd848bf0dd19ef05	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_CZDR_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_Report.md	TRUE	c13bf9fd157dff9cd3484d28ee402b8b52e7fc9b	2631a3b44fec528fff92abae721b4458548e06c20bac40b5feb0c7cb080e6601	b7bbd897a56fff7cbb091e0016d5aa11c000bad4c1b4d3ba930f70c01ae6df6c	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_DCDC5_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_DCDC5_Report.md	TRUE	432eb20be10e782ee7b570a9366451da288014c1	7eac5d42560142a09e805147ad07ee2b4a22e0f1e9159b3356d070003c803f45	c50f115640e5be1bbff9cd787410a4ea506402bdf21f38bfc6f5db154e53be2c	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_FQTR6_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_FQTR6_Report.md	TRUE	644bd0452c13e946aa4349a8c052d1be09efc431	cd8aebbfed5831a1f6dda35af907b809e2650786ca6f949bba691d0610d9f4bf	bb6785a30b0f210f693ddc78c8952a8af7ea485e0b27c9d24cacfdc51bc21536	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_GRFC9_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_GRFC9_Report.md	TRUE	6cd633295860d83023110199775e24704ae83457	c74efd8bdc733092bbb3ced79e6d1f0d2771e34799106898b633301e7cf2ee2d	ea1da922b5708ec8e79ffb4a2fdab1191f2382c2056e1843d33a94f834439b9a	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
